season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2017,2016-17,San Diego City,sandiego,11.0,6.0,5.0,160.0,150.0,89.0,63.0,84.0,136.0,5.0,0.647,3.544,142.0,1.462,8.438,0.281,4.725,7.65,1.619,5.006
2017,2016-17,San Diego Mesa,sandiegomesa,0.0,0.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3.003,27.027,0.0,0.0,0.0,,0.0
2017,2016-17,San Francisco,sanfrancisco,3.0,16.0,2.0,145.0,160.0,127.0,107.0,75.0,89.0,7.0,0.158,6.641,76.0,1.621,9.931,0.434,4.655,5.524,1.187,7.883
2017,2016-17,San Joaquin Delta,sanjoaquindelta,6.0,2.0,7.0,87.668,73.0,35.0,23.0,37.0,99.0,1.0,0.75,2.361,213.0,1.255,7.494,0.103,3.798,10.163,2.676,3.593
2017,2016-17,San Mateo,sanmateo,3.0,4.0,8.0,60.668,54.0,29.0,22.0,27.0,64.0,1.0,0.429,3.264,154.0,1.335,8.011,0.148,4.005,9.494,2.37,4.302
2017,2016-17,Santa Ana,santaana,3.0,0.0,0.0,41.334,50.0,22.0,21.0,26.0,31.0,2.0,1.0,4.573,110.0,1.839,10.887,0.435,5.661,6.75,1.192,4.79
2017,2016-17,Santa Barbara,santabarbara,7.0,1.0,3.0,34.001,29.0,10.0,8.0,12.0,21.0,1.0,0.875,2.118,238.0,1.206,7.676,0.265,3.176,5.559,1.75,2.647
2017,2016-17,Santa Rosa,santarosa,3.0,2.0,1.0,19.333,16.0,6.0,4.0,10.0,16.0,0.0,0.6,1.862,271.0,1.345,7.448,0.0,4.655,7.448,1.6,2.793
2017,2016-17,Sequoias,sequoias,14.0,6.0,10.0,166.333,157.0,82.0,55.0,70.0,139.0,5.0,0.7,2.976,169.0,1.365,8.495,0.271,3.788,7.521,1.986,4.437
2017,2016-17,Shasta,shasta,0.0,0.0,0.0,1.667,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.2,5.399,0.0,5.399,0.0,0.0,0.0
2017,2016-17,Sierra,sierra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Siskiyous,siskiyous,0.0,5.0,1.0,37.334,45.0,27.0,21.0,14.0,17.0,0.0,0.0,5.062,100.0,1.58,10.848,0.0,3.375,4.098,1.214,6.509
2017,2016-17,Skyline,skyline,5.0,4.0,7.0,84.334,57.0,32.0,27.0,35.0,93.0,3.0,0.556,2.881,175.0,1.091,6.083,0.32,3.735,9.925,2.657,3.415
2017,2016-17,Solano,solano,2.0,3.0,1.0,29.665,21.0,23.0,16.0,27.0,39.0,0.0,0.4,4.854,104.0,1.618,6.371,0.0,8.191,11.832,1.444,6.978
2017,2016-17,Southwestern,southwestern,6.0,5.0,9.0,111.333,113.0,49.0,46.0,31.0,81.0,3.0,0.545,3.719,135.0,1.293,9.135,0.243,2.506,6.548,2.613,3.961
2017,2016-17,Taft,taft,8.0,10.0,2.0,161.332,161.0,112.0,84.0,88.0,123.0,6.0,0.444,4.686,107.0,1.543,8.981,0.335,4.909,6.862,1.398,6.248
2017,2016-17,Ventura,ventura,2.0,4.0,3.0,50.333,35.0,19.0,17.0,20.0,57.0,3.0,0.333,3.04,166.0,1.093,6.258,0.536,3.576,10.192,2.85,3.397
2017,2016-17,Victor Valley,victorvalley,1.0,9.0,1.0,73.001,102.0,114.0,94.0,64.0,52.0,6.0,0.1,11.589,43.0,2.274,12.575,0.74,7.89,6.411,0.812,14.055
2017,2016-17,West Hills Coalinga,westhillscoalinga,3.0,6.0,3.0,92.333,126.0,108.0,93.0,86.0,70.0,6.0,0.333,9.065,56.0,2.296,12.282,0.585,8.383,6.823,0.814,10.527
2017,2016-17,West LA,westla,11.0,24.0,1.0,229.003,230.0,197.0,150.0,175.0,167.0,12.0,0.314,5.895,85.0,1.769,9.039,0.472,6.878,6.563,0.954,7.742
2017,2016-17,West Valley,westvalley,7.0,5.0,2.0,75.335,81.0,56.0,41.0,35.0,50.0,9.0,0.583,4.898,103.0,1.54,9.677,1.075,4.181,5.973,1.429,6.69
2017,2016-17,Yuba,yuba,1.0,8.0,4.0,69.999,90.0,61.0,37.0,26.0,58.0,3.0,0.111,4.757,106.0,1.657,11.572,0.386,3.343,7.457,2.231,7.843
