season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2018,2017-18,Mendocino,mendocino,13.0,8.0,2.0,161.666,176.0,105.0,84.0,67.0,92.0,7.0,0.619,4.676,116.0,1.503,9.798,0.39,3.73,5.122,1.373,5.845
2018,2017-18,Merced,merced,2.0,2.0,2.0,43.999,44.0,33.0,26.0,27.0,40.0,0.0,0.5,5.318,102.0,1.614,9.0,0.0,5.523,8.182,1.481,6.75
2018,2017-18,Mission,mission,8.0,4.0,0.0,115.666,152.0,95.0,87.0,51.0,71.0,19.0,0.667,6.769,80.0,1.755,11.827,1.478,3.968,5.525,1.392,7.392
2018,2017-18,Modesto,modesto,4.0,3.0,6.0,56.332,49.0,24.0,18.0,29.0,54.0,3.0,0.571,2.876,188.0,1.385,7.829,0.479,4.633,8.627,1.862,3.834
2018,2017-18,Monterey Peninsula,montereypeninsula,16.0,12.0,6.0,214.669,200.0,120.0,97.0,99.0,188.0,11.0,0.571,4.067,133.0,1.393,8.385,0.461,4.151,7.882,1.899,5.031
2018,2017-18,Moorpark,moorpark,7.0,5.0,1.0,98.668,80.0,46.0,36.0,40.0,105.0,2.0,0.583,3.284,165.0,1.216,7.297,0.182,3.649,9.578,2.625,4.196
2018,2017-18,Mt. San Antonio,mtsanantonio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018,2017-18,Mt. San Jacinto,mtsanjacinto,2.0,9.0,1.0,88.333,119.0,79.0,54.0,34.0,51.0,3.0,0.182,5.502,98.0,1.732,12.125,0.306,3.464,5.196,1.5,8.049
2018,2017-18,Napa Valley,napavalley,6.0,9.0,4.0,129.331,175.0,129.0,109.0,74.0,61.0,4.0,0.4,7.585,71.0,1.925,12.178,0.278,5.15,4.245,0.824,8.977
2018,2017-18,Ohlone,ohlone,4.0,2.0,6.0,91.669,69.0,33.0,28.0,30.0,90.0,7.0,0.667,2.749,197.0,1.08,6.774,0.687,2.945,8.836,3.0,3.24
2018,2017-18,Orange Coast,orangecoast,3.0,5.0,5.0,50.0,56.0,38.0,26.0,28.0,41.0,4.0,0.375,4.68,116.0,1.68,10.08,0.72,5.04,7.38,1.464,6.84
2018,2017-18,Oxnard,oxnard,3.0,7.0,2.0,75.999,86.0,55.0,47.0,40.0,31.0,5.0,0.3,5.566,97.0,1.658,10.184,0.592,4.737,3.671,0.775,6.513
2018,2017-18,Palomar,palomar,0.0,0.0,0.0,3.666,2.0,0.0,0.0,3.0,5.0,0.0,,0.0,,1.364,4.91,0.0,7.365,12.275,1.667,0.0
2018,2017-18,Pasadena City,pasadenacity,5.0,1.0,2.0,48.0,41.0,25.0,22.0,17.0,28.0,2.0,0.833,4.125,131.0,1.208,7.688,0.375,3.188,5.25,1.647,4.688
2018,2017-18,Porterville,porterville,4.0,25.0,1.0,230.999,321.0,258.0,224.0,139.0,140.0,8.0,0.138,8.727,62.0,1.991,12.507,0.312,5.416,5.455,1.007,10.052
2018,2017-18,Redwoods,redwoods,9.0,16.0,1.0,201.332,255.0,158.0,126.0,81.0,101.0,9.0,0.36,5.632,96.0,1.669,11.399,0.402,3.621,4.515,1.247,7.063
2018,2017-18,Reedley,reedley,0.0,1.0,0.0,1.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,45.0,12.0,9.0,45.0,0.0,36.0,0.0,0.0,63.0
2018,2017-18,Rio Hondo,riohondo,4.0,8.0,0.0,73.333,87.0,64.0,40.0,41.0,56.0,2.0,0.333,4.909,110.0,1.745,10.677,0.245,5.032,6.873,1.366,7.855
2018,2017-18,Riverside,riverside,10.0,5.0,2.0,132.999,107.0,61.0,39.0,53.0,104.0,2.0,0.667,2.639,205.0,1.203,7.241,0.135,3.586,7.038,1.962,4.128
2018,2017-18,Sacramento City,sacramentocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018,2017-18,Saddleback,saddleback,0.0,0.0,0.0,2.667,6.0,3.0,2.0,2.0,3.0,0.0,,6.749,80.0,3.0,20.247,0.0,6.749,10.124,1.5,10.124
2018,2017-18,San Bernardino Valley,sanbernardinovalley,8.0,16.0,1.0,202.33,242.0,162.0,118.0,127.0,148.0,10.0,0.333,5.249,103.0,1.824,10.765,0.445,5.649,6.583,1.165,7.206
2018,2017-18,San Diego City,sandiegocity,6.0,10.0,8.0,138.334,154.0,110.0,74.0,76.0,140.0,10.0,0.375,4.814,112.0,1.663,10.019,0.651,4.945,9.108,1.842,7.157
2018,2017-18,San Diego Mesa,sandiegomesa,1.0,1.0,0.0,40.665,57.0,32.0,25.0,20.0,19.0,0.0,0.5,5.533,98.0,1.894,12.615,0.0,4.426,4.205,0.95,7.082
2018,2017-18,San Francisco,sanfrancisco,10.0,17.0,2.0,239.336,283.0,171.0,143.0,76.0,154.0,16.0,0.37,5.377,101.0,1.5,10.642,0.602,2.858,5.791,2.026,6.43
2018,2017-18,San Joaquin Delta,sanjoaquindelta,22.0,4.0,7.0,240.001,216.0,108.0,93.0,109.0,248.0,3.0,0.846,3.487,155.0,1.354,8.1,0.112,4.087,9.3,2.275,4.05
2018,2017-18,San Mateo,sanmateo,7.0,5.0,8.0,101.333,91.0,49.0,39.0,38.0,93.0,9.0,0.583,3.464,156.0,1.273,8.082,0.799,3.375,8.26,2.447,4.352
2018,2017-18,Santa Ana,santaana,3.0,7.0,5.0,97.0,87.0,55.0,40.0,60.0,74.0,8.0,0.3,3.711,146.0,1.515,8.072,0.742,5.567,6.866,1.233,5.103
2018,2017-18,Santa Barbara,santabarbara,0.0,1.0,11.0,17.333,16.0,8.0,7.0,7.0,16.0,2.0,0.0,3.635,149.0,1.327,8.308,1.038,3.635,8.308,2.286,4.154
2018,2017-18,Santa Rosa,santarosa,2.0,2.0,0.0,21.0,21.0,17.0,16.0,20.0,32.0,1.0,0.5,6.857,79.0,1.952,9.0,0.429,8.571,13.714,1.6,7.286
2018,2017-18,Sequoias,sequoias,11.0,11.0,2.0,198.0,205.0,86.0,64.0,44.0,140.0,8.0,0.5,2.909,186.0,1.258,9.318,0.364,2.0,6.364,3.182,3.909
2018,2017-18,Shasta,shasta,7.0,6.0,0.0,90.334,97.0,54.0,48.0,30.0,38.0,3.0,0.538,4.782,113.0,1.406,9.664,0.299,2.989,3.786,1.267,5.38
2018,2017-18,Sierra,sierra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018,2017-18,Siskiyous,siskiyous,5.0,6.0,0.0,97.332,93.0,71.0,50.0,56.0,85.0,3.0,0.455,4.623,117.0,1.531,8.599,0.277,5.178,7.86,1.518,6.565
2018,2017-18,Skyline,skyline,3.0,11.0,0.0,103.332,125.0,84.0,54.0,63.0,46.0,5.0,0.214,4.703,115.0,1.819,10.887,0.435,5.487,4.007,0.73,7.316
2018,2017-18,Solano,solano,9.0,7.0,4.0,143.666,178.0,122.0,97.0,54.0,132.0,8.0,0.562,6.077,89.0,1.615,11.151,0.501,3.383,8.269,2.444,7.643
2018,2017-18,Southwestern,southwestern,17.0,8.0,3.0,233.333,226.0,105.0,87.0,61.0,159.0,9.0,0.68,3.356,161.0,1.23,8.717,0.347,2.353,6.133,2.607,4.05
2018,2017-18,Taft,taft,10.0,4.0,3.0,123.666,133.0,65.0,56.0,42.0,116.0,10.0,0.714,4.075,133.0,1.415,9.679,0.728,3.057,8.442,2.762,4.73
2018,2017-18,Ventura,ventura,7.0,6.0,2.0,111.998,118.0,67.0,57.0,27.0,60.0,9.0,0.538,4.58,118.0,1.295,9.482,0.723,2.17,4.822,2.222,5.384
2018,2017-18,Victor Valley,victorvalley,1.0,8.0,0.0,100.0,121.0,95.0,81.0,52.0,64.0,10.0,0.111,7.29,74.0,1.73,10.89,0.9,4.68,5.76,1.231,8.55
2018,2017-18,West Hills Coalinga,westhillscoalinga,1.0,19.0,0.0,195.329,323.0,288.0,244.0,123.0,139.0,8.0,0.05,11.243,48.0,2.283,14.883,0.369,5.667,6.405,1.13,13.27
2018,2017-18,West LA,westla,1.0,12.0,1.0,119.667,168.0,114.0,91.0,67.0,88.0,11.0,0.077,6.844,79.0,1.964,12.635,0.827,5.039,6.618,1.313,8.574
2018,2017-18,West Valley,westvalley,7.0,6.0,1.0,114.001,138.0,90.0,69.0,52.0,100.0,6.0,0.538,5.447,99.0,1.667,10.895,0.474,4.105,7.895,1.923,7.105
2018,2017-18,Yuba,yuba,1.0,5.0,0.0,26.668,40.0,40.0,31.0,13.0,17.0,2.0,0.167,10.462,52.0,1.987,13.499,0.675,4.387,5.737,1.308,13.499
