season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2020,2019-20,Golden West,goldenwest,0.0,1.0,0.0,7.001,8.0,3.0,3.0,4.0,9.0,0.0,0.0,3.857,151.0,1.714,10.284,0.0,5.142,11.57,2.25,3.857
2020,2019-20,Grossmont,grossmont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Hartnell,hartnell,1.0,7.0,1.0,73.332,88.0,58.0,45.0,36.0,47.0,5.0,0.125,5.523,105.0,1.691,10.8,0.614,4.418,5.768,1.306,7.118
2020,2019-20,Imperial Valley,imperialvalley,1.0,12.0,0.0,148.0,257.0,262.0,213.0,135.0,76.0,14.0,0.077,12.953,45.0,2.649,15.628,0.851,8.209,4.622,0.563,15.932
2020,2019-20,Irvine Valley,irvinevalley,2.0,1.0,0.0,16.667,16.0,11.0,9.0,5.0,14.0,1.0,0.667,4.86,120.0,1.26,8.64,0.54,2.7,7.56,2.8,5.94
2020,2019-20,LA Harbor,laharbor,1.0,6.0,0.0,24.333,53.0,41.0,35.0,9.0,8.0,1.0,0.143,12.945,45.0,2.548,19.603,0.37,3.329,2.959,0.889,15.165
2020,2019-20,LA Mission,lamission,2.0,2.0,1.0,46.0,33.0,13.0,9.0,17.0,39.0,1.0,0.5,1.761,331.0,1.087,6.457,0.196,3.326,7.63,2.294,2.543
2020,2019-20,LA Pierce,lapierce,3.0,3.0,1.0,36.666,37.0,24.0,21.0,27.0,16.0,2.0,0.5,5.155,113.0,1.745,9.082,0.491,6.627,3.927,0.593,5.891
2020,2019-20,LA Valley,lavalley,0.0,1.0,0.0,14.333,17.0,9.0,3.0,5.0,9.0,0.0,0.0,1.884,309.0,1.535,10.675,0.0,3.14,5.651,1.8,5.651
2020,2019-20,Laney,laney,3.0,3.0,4.0,53.667,53.0,29.0,22.0,22.0,36.0,1.0,0.5,3.689,158.0,1.398,8.888,0.168,3.689,6.037,1.636,4.863
2020,2019-20,Lassen,lassen,11.0,1.0,3.0,107.001,91.0,35.0,27.0,27.0,76.0,1.0,0.917,2.271,256.0,1.103,7.654,0.084,2.271,6.392,2.815,2.944
2020,2019-20,Long Beach,longbeach,9.0,2.0,2.0,96.666,76.0,42.0,32.0,32.0,78.0,1.0,0.818,2.979,195.0,1.117,7.076,0.093,2.979,7.262,2.438,3.91
2020,2019-20,Los Medanos,losmedanos,4.0,0.0,1.0,44.001,37.0,10.0,7.0,10.0,31.0,0.0,1.0,1.432,407.0,1.068,7.568,0.0,2.045,6.341,3.1,2.045
2020,2019-20,Marin,marin,3.0,3.0,2.0,45.999,32.0,21.0,14.0,26.0,37.0,2.0,0.5,2.739,213.0,1.261,6.261,0.391,5.087,7.239,1.423,4.109
2020,2019-20,Mendocino,mendocino,2.0,6.0,0.0,63.333,78.0,69.0,59.0,43.0,34.0,12.0,0.25,8.384,69.0,1.911,11.084,1.705,6.111,4.832,0.791,9.805
2020,2019-20,Merced,merced,2.0,0.0,3.0,18.999,11.0,5.0,3.0,7.0,26.0,0.0,1.0,1.421,410.0,0.947,5.211,0.0,3.316,12.316,3.714,2.369
2020,2019-20,Mission,mission,1.0,1.0,0.0,8.0,10.0,4.0,4.0,1.0,3.0,0.0,0.5,4.5,129.0,1.375,11.25,0.0,1.125,3.375,3.0,4.5
2020,2019-20,Modesto,modesto,0.0,1.0,5.0,18.668,18.0,12.0,11.0,20.0,19.0,0.0,0.0,5.303,110.0,2.036,8.678,0.0,9.642,9.16,0.95,5.785
2020,2019-20,Monterey Peninsula,montereypeninsula,1.0,2.0,2.0,43.667,33.0,26.0,21.0,32.0,47.0,2.0,0.333,4.328,135.0,1.489,6.801,0.412,6.595,9.687,1.469,5.359
2020,2019-20,Moorpark,moorpark,0.0,0.0,1.0,12.666,13.0,14.0,14.0,12.0,6.0,1.0,,9.948,59.0,1.974,9.237,0.711,8.527,4.263,0.5,9.948
2020,2019-20,Mt. San Antonio,mtsanantonio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Mt. San Jacinto,mtsanjacinto,0.0,2.0,0.0,4.667,17.0,19.0,12.0,8.0,7.0,2.0,0.0,23.141,25.0,5.357,32.783,3.857,15.427,13.499,0.875,36.64
2020,2019-20,Napa Valley,napavalley,2.0,11.0,0.0,111.334,145.0,112.0,98.0,53.0,83.0,2.0,0.154,7.922,73.0,1.778,11.721,0.162,4.284,6.71,1.566,9.054
2020,2019-20,Ohlone,ohlone,6.0,1.0,4.0,72.666,65.0,44.0,35.0,20.0,78.0,3.0,0.857,4.335,134.0,1.17,8.051,0.372,2.477,9.661,3.9,5.45
2020,2019-20,Orange Coast,orangecoast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Oxnard,oxnard,3.0,7.0,0.0,76.335,107.0,72.0,57.0,34.0,47.0,3.0,0.3,6.72,87.0,1.847,12.615,0.354,4.009,5.541,1.382,8.489
2020,2019-20,Palomar,palomar,0.0,2.0,0.0,11.0,25.0,16.0,12.0,7.0,9.0,1.0,0.0,9.818,59.0,2.909,20.455,0.818,5.727,7.364,1.286,13.091
2020,2019-20,Pasadena City,pasadenacity,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,27.027,,0.0
2020,2019-20,Porterville,porterville,1.0,3.0,0.0,48.001,64.0,49.0,36.0,29.0,30.0,2.0,0.25,6.75,86.0,1.937,12.0,0.375,5.437,5.625,1.034,9.187
2020,2019-20,Redwoods,redwoods,3.0,9.0,2.0,83.667,90.0,68.0,49.0,42.0,77.0,2.0,0.25,5.271,110.0,1.578,9.681,0.215,4.518,8.283,1.833,7.315
2020,2019-20,Reedley,reedley,5.0,3.0,0.0,48.0,41.0,20.0,19.0,17.0,36.0,1.0,0.625,3.562,163.0,1.208,7.688,0.188,3.188,6.75,2.118,3.75
2020,2019-20,Rio Hondo,riohondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Riverside,riverside,0.0,0.0,0.0,6.0,4.0,3.0,3.0,9.0,6.0,0.0,,4.5,129.0,2.167,6.0,0.0,13.5,9.0,0.667,4.5
2020,2019-20,Sacramento City,sacramentocity,0.0,0.0,0.0,1.333,6.0,3.0,3.0,0.0,2.0,1.0,,20.255,29.0,4.501,40.51,6.752,0.0,13.503,,20.255
2020,2019-20,Saddleback,saddleback,0.0,0.0,0.0,1.667,2.0,3.0,3.0,1.0,3.0,0.0,,16.197,36.0,1.8,10.798,0.0,5.399,16.197,3.0,16.197
2020,2019-20,San Bernardino Valley,sanbernardinovalley,1.0,1.0,0.0,11.666,20.0,20.0,20.0,6.0,11.0,0.0,0.5,15.429,38.0,2.229,15.429,0.0,4.629,8.486,1.833,15.429
2020,2019-20,San Diego City,sandiegocity,1.0,2.0,0.0,21.999,27.0,24.0,23.0,18.0,24.0,1.0,0.333,9.41,62.0,2.046,11.046,0.409,7.364,9.819,1.333,9.819
2020,2019-20,San Diego Mesa,sandiegomesa,1.0,0.0,0.0,6.333,8.0,4.0,4.0,2.0,5.0,1.0,1.0,5.685,102.0,1.579,11.369,1.421,2.842,7.106,2.5,5.685
2020,2019-20,San Francisco,sanfrancisco,2.0,13.0,1.0,110.999,155.0,122.0,108.0,75.0,79.0,7.0,0.133,8.757,66.0,2.072,12.568,0.568,6.081,6.405,1.053,9.892
2020,2019-20,San Joaquin Delta,sanjoaquindelta,4.0,1.0,0.0,50.333,50.0,26.0,19.0,20.0,42.0,1.0,0.8,3.397,171.0,1.391,8.94,0.179,3.576,7.51,2.1,4.649
2020,2019-20,San Mateo,sanmateo,2.0,1.0,0.0,16.667,12.0,7.0,7.0,16.0,22.0,0.0,0.667,3.78,154.0,1.68,6.48,0.0,8.64,11.88,1.375,3.78
2020,2019-20,Santa Ana,santaana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Santa Barbara,santabarbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Santa Rosa,santarosa,3.0,1.0,7.0,28.999,18.0,5.0,5.0,9.0,35.0,1.0,0.75,1.552,375.0,0.931,5.586,0.31,2.793,10.862,3.889,1.552
2020,2019-20,Sequoias,sequoias,8.0,3.0,0.0,91.002,101.0,54.0,47.0,25.0,66.0,9.0,0.727,4.648,125.0,1.385,9.989,0.89,2.472,6.527,2.64,5.341
2020,2019-20,Shasta,shasta,3.0,10.0,0.0,92.0,104.0,70.0,53.0,41.0,64.0,2.0,0.231,5.185,112.0,1.576,10.174,0.196,4.011,6.261,1.561,6.848
2020,2019-20,Sierra,sierra,3.0,1.0,2.0,35.666000000000004,34.0,18.0,17.0,13.0,41.0,2.0,0.75,4.29,136.0,1.318,8.58,0.505,3.28,10.346,3.154,4.542
2020,2019-20,Siskiyous,siskiyous,1.0,4.0,0.0,32.001,51.0,25.0,21.0,7.0,19.0,3.0,0.2,5.906,99.0,1.812,14.343,0.844,1.969,5.344,2.714,7.031
2020,2019-20,Skyline,skyline,0.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,,2.25,259.0,1.75,9.0,2.25,6.75,6.75,1.0,2.25
2020,2019-20,Solano,solano,0.0,8.0,0.0,38.0,49.0,49.0,45.0,32.0,21.0,3.0,0.0,10.658,55.0,2.132,11.605,0.711,7.579,4.974,0.656,11.605
2020,2019-20,Southwestern,southwestern,9.0,7.0,3.0,114.333,94.0,54.0,40.0,46.0,99.0,4.0,0.562,3.149,185.0,1.224,7.399,0.315,3.621,7.793,2.152,4.251
2020,2019-20,Taft,taft,1.0,6.0,0.0,51.333,70.0,50.0,34.0,26.0,38.0,4.0,0.143,5.961,98.0,1.87,12.273,0.701,4.558,6.662,1.462,8.766
2020,2019-20,Ventura,ventura,0.0,2.0,0.0,15.333,15.0,6.0,6.0,10.0,16.0,0.0,0.0,3.522,165.0,1.63,8.805,0.0,5.87,9.392,1.6,3.522
2020,2019-20,Victor Valley,victorvalley,0.0,10.0,0.0,57.331,92.0,74.0,62.0,40.0,58.0,3.0,0.0,9.733,60.0,2.302,14.442,0.471,6.279,9.105,1.45,11.617
2020,2019-20,West Hills Coalinga,westhillscoalinga,1.0,2.0,1.0,32.666,50.0,39.0,32.0,21.0,23.0,2.0,0.333,8.817,66.0,2.174,13.776,0.551,5.786,6.337,1.095,10.745
2020,2019-20,West LA,westla,3.0,5.0,0.0,48.668,56.0,54.0,35.0,39.0,46.0,4.0,0.375,6.472,90.0,1.952,10.356,0.74,7.212,8.507,1.179,9.986
2020,2019-20,West Valley,westvalley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Yuba,yuba,0.0,4.0,0.0,21.334,25.0,25.0,19.0,13.0,18.0,1.0,0.0,8.015,73.0,1.781,10.547,0.422,5.484,7.594,1.385,10.547
