season,cccaa_season,team,team_id,player_id,player_name,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2016,2015-16,Diablo Valley,diablovalley,bradleygosiengfiaokvxg,Bradley Gosiengfiao,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,codyhazellud3x,Cody Hazell,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,danieldefazioalep,Daniel Defazio,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,drewdowninglyjl,Drew Downing,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,johnanthonmy3r,John Anthon,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,joshstevensca9r,Josh Stevens,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,matthewtomj4zj,Matthew Tom,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,richardpato3jxp,Richard Pato,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,ryanmeisenheimerk1ap,Ryan Meisenheimer,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,ryantomsg7r,Ryan Tom,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,zacharyguardinofhx0,Zachary Guardino,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Diablo Valley,diablovalley,zacharymaloneyp28j,Zachary Maloney,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,alexcarrillo73lk,Alex Carrillo,17,5.0,3.0,2.0,0.0,33.334,27.0,17.0,7.0,19.0,32.0,2.0,0.6,1.8899622007559846,1.3799724005519889,7.289854202915941,0.5399892002159956,5.1298974020519585,8.63982720345593,1.6842105263157894,4.5899082018359625
2016,2015-16,East Los Angeles,eastlosangeles,anthonybocanegratooq,Anthony Bocanegra,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,anthonycuevas9pmc,Anthony Cuevas,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,anthonymayorgavxlb,Anthony Mayorga,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,cesartorresfa08,Cesar Torres,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,evanholmes8nnh,Evan Holmes,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,ismaelmartineztegl,Ismael Martinez,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,johnnysalgado4ira,Johnny Salgado,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,julianvizcarraut5l,Julian Vizcarra,13,8.0,6.0,1.0,0.0,61.001,56.0,15.0,11.0,13.0,33.0,1.0,0.8571428571428571,1.6229242143571418,1.1311289978852805,8.262159636727267,0.14753856494155834,1.9180013442402584,4.868772643071425,2.5384615384615383,2.213078474123375
2016,2015-16,East Los Angeles,eastlosangeles,kelvinbrito2v0i,Kelvin Brito,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,larsonanzaldocweh,Larson Anzaldo,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,melroblesboks,Mel Robles,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,michaelluna682c,Michael Luna,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,nathanlunaqw5n,Nathan Luna,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,richardescobedo70w1,Richard Escobedo,10,0.0,1.0,1.0,1.0,12.0,9.0,4.0,4.0,5.0,5.0,0.0,0.5,3.0,1.1666666666666667,6.75,0.0,3.75,3.75,1.0,3.0
2016,2015-16,East Los Angeles,eastlosangeles,ryanviramontesukfl,Ryan Viramontes,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,severomoih57,Seve Romo,36,9.0,2.0,4.0,1.0,68.333,54.0,26.0,12.0,11.0,65.0,0.0,0.3333333333333333,1.5804955146122666,0.9512241523129381,7.112229815755199,0.0,1.4487875550612441,8.561017370816444,5.909090909090909,3.4244069483265775
2016,2015-16,East Los Angeles,eastlosangeles,shuntsunodawgv4,Shun Tsunoda,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,travismcfarlandd0kx,Travis Mcfarland,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,bradydornr6s4,Brady Dorn,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,connorunderwoodmj0n,Connor Underwood,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,jacobcarraoil,Jacob Carr,38,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,18.0,0.0,0.0,0.0,,0.0
2016,2015-16,El Camino,elcamino,jakesahagian1ju5,Jake Sahagian,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,jonathanpasillas0rwc,Jonathan Pasillas,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,kylehenmiwxre,Kyle Henmi,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,masonlandiszkrz,Mason Landis,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,nicksablockfxk0,Nick Sablock,35,0.0,1.0,2.0,3.0,13.333,11.0,6.0,4.0,9.0,14.0,0.0,0.3333333333333333,2.700067501687542,1.5000375009375235,7.425185629640741,0.0,6.075151878796969,9.450236255906397,1.5555555555555556,4.050101252531314
2016,2015-16,El Camino,elcamino,noahbarba7u8u,Noah Barba,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,omarmaldonadouans,Omar Maldonado,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,2.0,0.0,0.0,18.0,9.0,0.5,0.0
2016,2015-16,El Camino,elcamino,ryaneastburn5znh,Ryan Eastburn,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,sebastiansanchezwbom,Sebastian Sanchez,22,13.0,9.0,3.0,0.0,105.333,98.0,48.0,33.0,18.0,58.0,5.0,0.75,2.8196291760416963,1.1012693078142652,8.37344421976019,0.4272165418244995,1.537979550568198,4.9557118851641935,3.2222222222222223,4.101278801515195
2016,2015-16,El Camino,elcamino,taylorcarmonai3wn,Taylor Carmona,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino,elcamino,zackferreirawdph,Zack Ferreira,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,adrainestrada88fk,Adrain Estrada,14,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,9.0,2.0,18.0,0.0,0.0,0.0,,9.0
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,adrainpoot5x2w,Adrain Poot,27,2.0,0.0,3.0,0.0,13.667,20.0,13.0,12.0,4.0,3.0,1.0,0.0,7.902246286675934,1.7560547303724299,13.170410477793224,0.6585205238896612,2.634082095558645,1.9755615716689836,0.75,8.560766810565596
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,albertoavilarczu,Alberto Avila,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,allenpanceho95y7,Allen Panceho,34,0.0,0.0,1.0,1.0,5.0,7.0,6.0,6.0,7.0,4.0,0.0,0.0,10.799999999999999,2.8,12.6,0.0,12.6,7.2,0.5714285714285714,10.799999999999999
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,arronkirchnernyrz,Arron Kirchner,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,erickvelazquezfln1,Erick Velazquez,18,0.0,0.0,2.0,0.0,13.0,21.0,20.0,16.0,7.0,6.0,2.0,0.0,11.076923076923077,2.1538461538461537,14.538461538461538,1.3846153846153846,4.846153846153846,4.153846153846154,0.8571428571428571,13.846153846153847
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,ivannavarrojs9o,Ivan Navarro,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,johnnycondenr6a,Johnny Conde,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,jorgerivasx1ec,Jorge Rivas,32,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,0.0,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,luisestrada9aee,Luis Estrada,26,0.0,0.0,0.0,0.0,4.0,9.0,6.0,6.0,2.0,2.0,1.0,,13.5,2.75,20.25,2.25,4.5,4.5,1.0,13.5
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,mariojimenez8d1a,Mario Jimenez,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,miguelvallesseae,Miguel Valles,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,pabloalvarezi8ag,Pablo Alvarez,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,stephenhoozpw,Stephen Ho,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,sterlinglarsen3mf1,Sterling Larsen,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,syamlafiybdq,Syam Lafi,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,trinidadromero7kta,Trinidad Romero,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,aaronwinter2pk6,Aaron Winter,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,ajcummingsrzz8,Aj Cummings,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,callenbeeson3qv3,Callen Beeson,15,0.0,1.0,1.0,1.0,6.666,4.0,3.0,2.0,2.0,3.0,0.0,0.5,2.7002700270027002,0.9000900090009001,5.4005400540054005,0.0,2.7002700270027002,4.05040504050405,1.5,4.05040504050405
2016,2015-16,Feather River,featherriver,chaselarsenqab6,Chase Larsen,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,claytonpetersonzqxp,Clayton Peterson,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,colbystevens56oh,Colby Stevens,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,danielfentrissh2ih,Daniel Fentriss,29,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,,0.0,4.0,27.0,0.0,9.0,9.0,1.0,0.0
2016,2015-16,Feather River,featherriver,gregdarms224w,Greg Darms,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,jcmontemayorqt4y,JC Montemayor,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,jeremypetersondov8,Jeremy Peterson,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,joebutcoffw8f3,Joe Butcoff,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,kamaeldredge2qdm,Kama Eldredge,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,keolalutz1hzv,Keola Lutz,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,kevinkoszuthf3qk,Kevin Koszuth,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,kilazuttermeister1wt9,Kila Zuttermeister,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,logantonge083h,Logan Tonge,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,,9.0,1.0,0.0,0.0,9.0,0.0,0.0,18.0
2016,2015-16,Feather River,featherriver,mikeyritao0jn,Mikey Rita,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,petershearers7sq,Peter Shearer,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,rexcampbell23y0,Rex Campbell,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,ryancolemanymg0,Ryan Coleman,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Feather River,featherriver,samsonabernathyza22,Samson Abernathy,5,1.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,3.0,0.0,,6.75,1.0,6.75,0.0,2.25,6.75,3.0,11.25
2016,2015-16,Feather River,featherriver,trentonstowemu6v,Trenton Stowe,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,austinwailesdg5o,Austin Wailes,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,charleyharbordf74,Charley Harbor,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,dulonstevensr7td,Dulon Stevens,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,fpsantangelojrn0gu,F.P. Santangelo Jr.,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,gregvaughn3doq,Greg Vaughn,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,jacobalvidrezcysu,Jacob Alvidrez,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,joelpedrettig6m4,Joel Pedretti,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,josephsmithbl5e,Joseph Smith,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,joshcriswell6icz,Josh Criswell,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,kaleleachojx2,Kale Leach,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,masonallenyfit,Mason Allen,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,michaelmajeskibeur,Michael Majeski,40,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,18.0,0.0,0.0,0.0,,0.0
2016,2015-16,Folsom Lake,folsomlake,nickschumachergffe,Nick Schumacher,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,nicolamislinskixlsx,Nicola Mislinski,29,0.0,0.0,0.0,0.0,0.667,2.0,4.0,1.0,1.0,1.0,0.0,,13.493253373313342,4.497751124437781,26.986506746626684,0.0,13.493253373313342,13.493253373313342,1.0,53.97301349325337
2016,2015-16,Folsom Lake,folsomlake,reidramirez0y4b,Reid Ramirez,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,troyzeierzwk0,Troy Zeier,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,tylerkaimpyoa,Tyler Kaim,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,tylermaria3p8k,Tyler Maria,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Folsom Lake,folsomlake,vincentdebovepmxb,Vincent Debove,5,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,,9.0,4.0,18.0,0.0,18.0,9.0,0.5,27.0
2016,2015-16,Fresno City,fresno,alecemerzian4flr,Alec Emerzian,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,christianfunkw7v1,Christian Funk,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,conlybiglioneeoso,Conly Biglione,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,craigbettisbqn6,Craig Bettis,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,dakotastilsonlfsw,Dakota Stilson,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,davidharoslzhz,David Haros,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,drewengelmanj4wm,Drew Engelman,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,eddiepenahuoy,Eddie Pena,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,evansteele53rc,Evan Steele,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,fernandogalindou4lm,Fernando Galindo,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,jordanmcallasterkuut,Jordan McAllaster,7,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.4992503748125936,0.0,0.0,13.493253373313342,0.0,0.0,0.0
2016,2015-16,Fresno City,fresno,keenanreardon0z0b,Keenan Reardon,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,loganpoisall6ry9,Logan Poisall,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,michaelbeltrann460,Michael Beltran,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,nathanmcgrathsdnh,Nathan McGrath,3,0.0,0.0,0.0,0.0,0.333,1.0,1.0,1.0,2.0,1.0,0.0,,27.027027027027025,9.00900900900901,27.027027027027025,0.0,54.05405405405405,27.027027027027025,0.5,27.027027027027025
2016,2015-16,Fresno City,fresno,nickherbertvdsx,Nick Herbert,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,noahpadillatzyq,Noah Padilla,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,russellmcclungixyq,Russell McClung,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,ryanengelman4sk0,Ryan Engelman,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,ryanpotterw0xa,Ryan Potter,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,samromerotkxr,Sam Romero,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,staphonboutte7el4,Staphon Boutte,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fresno City,fresno,troystainbrookh1q4,Troy Stainbrook,24,2.0,3.0,1.0,0.0,19.0,21.0,14.0,10.0,10.0,18.0,1.0,0.75,4.7368421052631575,1.631578947368421,9.947368421052632,0.47368421052631576,4.7368421052631575,8.526315789473683,1.8,6.63157894736842
2016,2015-16,Fresno City,fresno,tuckersallese8o1,Tucker Salles,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fullerton,fullerton,andrewpirainorhi0,Andrew Piraino,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fullerton,fullerton,austincaseb17s,Austin Case,16,0.0,0.0,0.0,1.0,5.333,6.0,0.0,0.0,3.0,5.0,0.0,,0.0,1.6876054753422087,10.125632852053254,0.0,5.062816426026627,8.438027376711045,1.6666666666666667,0.0
2016,2015-16,Fullerton,fullerton,austinobanionbqth,Austin O'Banion,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fullerton,fullerton,bretthalaszgeo9,Brett Halasz,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fullerton,fullerton,danieltuerffs1vhm,Daniel Tuerffs,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016,2015-16,Fullerton,fullerton,davidmiranda0r3z,David Miranda,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
